"Protein","Count_NP","Count_Comp","Count_ABP","Mean_NP","Mean_Comp","Mean_ABP","Fold_change_NP_vs_Comp","Fold_change_NP_vs_ABP","Fold_change_Comp_vs_ABP","P_value_A_NP_vs_Comp","P_value_A_NP_vs_ABP","P_value_A_Comp_vs_ABP","Flag_A_NP_vs_Comp","Flag_A_NP_vs_ABP","Flag_A_Comp_vs_ABP","Protein_Collection_ID","Protein_Collection","Description","Reference_ID","Residue_Count","Monoisotopic_Mass","Protein_ID"
"sp|P84092|AP2M1_RAT",3,3,3,4.66238981714174,4.74329685730421,4.73409729652456,-0.0809070401624679,-0.0717074793828107,0.00919956077965711,0.141722037517542,0.184523748478573,0.85383921674866,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","AP-2 complex subunit mu OS=Rattus norvegicus (Rat) OX=10116 GN=A",143081449,435,49623.0234375,58368
"tr|A0A0G2JT90|A0A0G2JT90_RAT",1,0,2,4.59522511665431,NA,4.53516482178815,NA,0.0600602948661564,NA,NA,0.765445427136911,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","B30.2/SPRY domain-containing protein OS=Rattus norvegicus (Rat)",143086304,629,68641.390625,5427441
"sp|Q4KM95|LRC42_RAT",1,1,1,4.72606642407588,4.58372919359397,4.59325990548339,0.142337230481911,0.132806518592486,-0.00953071188942545,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Leucine-rich repeat-containing protein 42 OS=Rattus norvegicus (",143082222,421,47883.44140625,216524
"sp|P02692|FABPL_RAT",3,3,3,4.85806913755974,4.79094478785659,4.67522403635592,0.0671243497031524,0.18284510120382,0.115720751500668,0.468601407469717,0.0797060807878251,0.230764617259313,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Fatty acid-binding protein, liver OS=Rattus norvegicus (Rat) OX=",143079299,127,14263.30078125,211655
"tr|D4AB26|D4AB26_RAT",0,0,2,NA,NA,4.70876214921448,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","SMC_N domain-containing protein OS=Rattus norvegicus (Rat) OX=10",143094324,1097,127197.8046875,222014
"sp|B4F7E8|NIBA2_RAT",1,1,0,4.73217158760783,4.93738728184786,NA,-0.205215694240032,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Protein Niban 2 OS=Rattus norvegicus (Rat) OX=10116 GN=Niban2 PE",143078350,747,84677.0625,5197034
"tr|D3ZES7|D3ZES7_RAT",1,1,0,4.73021017341621,4.747271298954,NA,-0.0170611255377899,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Sema domain-containing protein OS=Rattus norvegicus (Rat) OX=101",143090135,1893,212474.15625,212415
"tr|F1M1Y4|F1M1Y4_RAT",0,0,1,NA,NA,4.82126629688889,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","PHD-type domain-containing protein OS=Rattus norvegicus (Rat) OX",143095989,578,65173.6796875,5425393
"tr|M0R581|M0R581_RAT",1,0,0,4.84127202779438,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Uncharacterized protein OS=Rattus norvegicus (Rat) OX=10116 GN=E",143097382,106,12435.36150472,49663023
"tr|G3V955|G3V955_RAT",0,1,0,NA,4.72941928076546,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Membrane spanning 4-domains A14 OS=Rattus norvegicus (Rat) OX=10",143097077,1139,127116.21242921,49662737
"tr|B1WBL5|B1WBL5_RAT",0,1,1,NA,4.74382342766984,4.54013512437681,NA,NA,0.203688303293031,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Cilia and flagella-associated protein 52 OS=Rattus norvegicus (R",143088722,620,68256.4140625,5196462
"tr|F1M0F9|F1M0F9_RAT",1,1,0,4.89276002737559,4.85838970020549,NA,0.0343703271700972,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Cytochrome P450, family 2, subfamily c, polypeptide 24 OS=Rattus",143095881,490,55905.425698445,49661443
"sp|Q5S6T3|ISPD_RAT",1,0,1,4.63376573344946,NA,4.7136307496101,NA,-0.0798650161606362,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","D-ribitol-5-phosphate cytidylyltransferase OS=Rattus norvegicus",143083023,447,49160.4375,218833
"tr|D3Z9K6|D3Z9K6_RAT",1,0,0,4.91540154047276,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Family with sequence similarity 180, member A OS=Rattus norvegic",143089462,172,19209.384765625,220707
"tr|D3ZD27|D3ZD27_RAT",2,1,1,4.76304708463221,4.40515738608384,4.68275971030726,0.357889698548376,0.0802873743249508,-0.277602324223425,0.0607879782762743,0.256881715603121,0.0901609723573691,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","[Heparan sulfate]-glucosamine N-sulfotransferase OS=Rattus norve",143089903,872,100526.703125,229886
"sp|P21396|AOFA_RAT",0,3,3,NA,4.7549064606639,4.80645172684048,NA,NA,-0.051545266176575,NA,NA,0.135941137693431,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Amine oxidase [flavin-containing] A OS=Rattus norvegicus (Rat) O",143080099,526,59469.609375,5244791
"tr|Q6TUG8|Q6TUG8_RAT",1,0,0,4.77819795465732,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","LRRGT00076 OS=Rattus norvegicus (Rat) OX=10116 GN=LOC100363193 P",143099420,546,60342.7265625,234192
"sp|Q9WUL0|TOP1_RAT",2,3,3,4.73634079414697,5.0891513707844,4.62338726616373,-0.352810576637432,0.112953527983244,0.465764104620676,0.406872237785398,0.783605830541722,0.239121543637147,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","DNA topoisomerase 1 OS=Rattus norvegicus (Rat) OX=10116 GN=Top1",143085993,767,90702.859375,215332
"tr|D3ZX42|D3ZX42_RAT",1,0,0,4.90352803782494,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","G protein-coupled receptor 21 (Predicted), isoform CRA_a OS=Ratt",143092453,1065,120889.90625,229147
"tr|F1MAP6|F1MAP6_RAT",0,1,1,NA,4.61022661906346,4.89557701501857,NA,NA,-0.285350395955116,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","TPH domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143096578,546,65251.13671875,5198946
"tr|D3ZZH7|D3ZZH7_RAT",0,0,2,NA,NA,4.66572032873375,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Round spermatid basic protein 1-like OS=Rattus norvegicus (Rat)",143092756,824,92253.78125,229321
"sp|Q6QLM7|KIF5A_RAT",0,2,1,NA,4.73893328091854,4.65907396466577,NA,NA,0.0798593162527697,NA,NA,0.362383123911896,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Kinesin heavy chain isoform 5A OS=Rattus norvegicus (Rat) OX=101",143084660,1027,116843.421875,233591
"sp|Q9JKL7|SREK1_RAT",1,1,0,4.9740872553047,4.71584682240105,NA,0.258240432903654,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Splicing regulatory glutamine/lysine-rich protein 1 OS=Rattus no",143085693,494,56815.625,5376413
"tr|D3ZAI0|D3ZAI0_RAT",1,1,3,4.58639990490364,4.6988835025581,4.66204315809172,-0.112483597654454,-0.0756432531880762,0.0368403444663779,0.692775133097003,0.743032815684617,0.871573737709398,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","U2 snRNP-associated SURP domain-containing OS=Rattus norvegicus",143089577,1029,118160.53125,228221
"tr|D4A7S6|D4A7S6_RAT",2,0,0,4.86822069118865,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Single-pass membrane and coiled-coil domain-containing protein 4",143093856,143,16044.454101562,7282470
"tr|D4A0Y2|D4A0Y2_RAT",0,1,2,NA,4.61156032661292,4.79719014643586,NA,NA,-0.185629819822937,NA,NA,0.469480568657372,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Dopey_N domain-containing protein OS=Rattus norvegicus (Rat) OX=",143092940,2452,275135.41301124,49659958
"tr|G3V624|G3V624_RAT",3,3,3,4.74219666837552,4.74378907488954,4.80604153506993,-0.0015924065140176,-0.0638448666944083,-0.0622524601803907,0.963523780150071,0.104507091867161,0.111647914462342,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Coronin OS=Rattus norvegicus (Rat) OX=10116 GN=Coro1c PE=1 SV=1",143096775,474,53143.99609375,5202149
"tr|A0A0G2JTA4|A0A0G2JTA4_RAT",0,1,1,NA,4.6381011168204,4.70559561098241,NA,NA,-0.0674944941620126,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","VLIG-type G domain-containing protein OS=Rattus norvegicus (Rat)",143086309,2417,278894.57175295,49655109
"tr|D4ADG8|D4ADG8_RAT",0,0,1,NA,NA,4.80807190311386,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Olfactory receptor OS=Rattus norvegicus (Rat) OX=10116 GN=Olr517",143094688,330,37362.41796875,223469
"tr|D3ZM26|D3ZM26_RAT",1,0,1,4.97745589685266,NA,4.86917848820523,NA,0.108277408647436,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","MDS1 and EVI1 complex locus OS=Rattus norvegicus (Rat) OX=10116",143091106,1050,117808.0703125,222388
"tr|M0R3X7|M0R3X7_RAT",3,3,3,4.73996639815977,6.07243630794876,5.29724138986541,-1.33246990978899,-0.557274991705635,0.775194918083355,0.0061165434594983,0.134515782570676,0.0529111504870672,-1,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Hexokinase OS=Rattus norvegicus (Rat) OX=10116 GN=ENSRNOG0000004",143097223,910,101702.08253329,49662900
"tr|D3ZUJ9|D3ZUJ9_RAT",1,2,1,4.75246186386593,4.62592768332608,4.62656081746034,0.126534180539851,0.125901046405597,-0.000633134134254476,0.414055662805731,0.460476665498711,0.995813284791596,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","PX domain-containing protein OS=Rattus norvegicus (Rat) OX=10116",143092106,463,52624.25390625,5199170
"tr|D3ZB66|D3ZB66_RAT",1,1,1,4.7987256118801,4.59069966146799,4.70683822530668,0.208025950412108,0.0918873865734264,-0.116138563838682,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","G_PROTEIN_RECEP_F3_4 domain-containing protein OS=Rattus norvegi",143089667,847,97682.581157849,49659123
"sp|Q6PEC1|TBCA_RAT",0,2,2,NA,4.74404905993867,4.68513153090945,NA,NA,0.0589175290292214,NA,NA,0.336257950891032,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Tubulin-specific chaperone A OS=Rattus norvegicus (Rat) OX=10116",143084635,108,12735.666992188,233994
"tr|M0RB12|M0RB12_RAT",0,0,2,NA,NA,4.65064723894273,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zinc finger and SCAN domain-containing 5B OS=Rattus norvegicus (",143098070,471,53977.642601655,49663605
"tr|D3ZSU6|D3ZSU6_RAT",3,3,2,5.38991336651611,5.35506580034923,4.61991133794923,0.0348475661668761,0.770002028566883,0.735154462400007,0.937653360762427,0.165053223038668,0.181451940353754,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","ANK_REP_REGION domain-containing protein OS=Rattus norvegicus (R",143091840,2605,292162.39328568,49659660
"tr|A0A0G2K972|A0A0G2K972_RAT",2,0,1,4.65552610034075,NA,4.77978024095116,NA,-0.124254140610407,NA,NA,0.239769718493464,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Tudor domain-containing 15 OS=Rattus norvegicus (Rat) OX=10116 G",143088145,2015,227987.45461242,49658152
"tr|F1LUB9|F1LUB9_RAT",1,0,1,4.52818216053537,NA,4.73578258241835,NA,-0.207600421882981,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","DUF4200 domain-containing protein OS=Rattus norvegicus (Rat) OX=",143095400,666,76812.948016332,49661103
"tr|A0A0G2JWU1|A0A0G2JWU1_RAT",3,3,3,4.7733483415992,4.82325119867205,4.81610059697168,-0.0499028570728512,-0.0427522553724824,0.00715060170036885,0.222946576315902,0.288444796949425,0.852007121383907,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Triosephosphate isomerase OS=Rattus norvegicus (Rat) OX=10116 GN",143086717,253,27396.979143784,49655776
"tr|A0A0G2KA88|A0A0G2KA88_RAT",1,2,0,4.84158671094718,4.59840587957051,NA,0.243180831376673,NA,NA,0.195064388111919,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","DUF4482 domain-containing protein OS=Rattus norvegicus (Rat) OX=",143088267,1452,163225.55666702,49658365
"sp|P50399|GDIB_RAT",3,3,3,4.76398717437971,4.78028728823729,4.85277227685322,-0.0163001138575769,-0.0887851024735111,-0.0724849886159342,0.625469063822612,0.0311223758160193,0.0622188222744342,0,-1,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Rab GDP dissociation inhibitor beta OS=Rattus norvegicus (Rat) O",143080827,445,50504.6875,103201
"tr|F1M9V5|F1M9V5_RAT",0,1,1,NA,4.7516410675906,4.78145433989996,NA,NA,-0.0298132723093669,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Prostate and testis-expressed 2 OS=Rattus norvegicus (Rat) OX=10",143096497,108,12657.899068759,49662003
"sp|P01244|SOMA_RAT",0,3,3,NA,4.72526838411534,4.79865378840377,NA,NA,-0.0733854042884285,NA,NA,0.380023494002421,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Somatotropin OS=Rattus norvegicus (Rat) OX=10116 GN=Gh1 PE=1 SV=",143079258,216,24640.3828125,217911
"sp|P54690|BCAT1_RAT",2,3,3,4.77981108193981,4.82182709053364,4.85296338299334,-0.0420160085938308,-0.07315230105353,-0.0311362924596992,0.765520037894248,0.607039446580385,0.804542541615698,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Branched-chain-amino-acid aminotransferase, cytosolic OS=Rattus",143080960,411,46016.08203125,219005
"sp|Q9ESB5|NECA1_RAT",1,0,0,4.6341257796801,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","N-terminal EF-hand calcium-binding protein 1 OS=Rattus norvegicu",143085539,352,40878.171875,211904
"sp|Q499U4|DRC4_RAT",0,0,2,NA,NA,4.75228763443714,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Dynein regulatory complex subunit 4 OS=Rattus norvegicus (Rat) O",143082101,478,56277.671875,224896
"tr|D3ZI35|D3ZI35_RAT",2,1,2,4.76809228401194,4.84201302095299,4.75163186356431,-0.0739207369410515,0.0164604204476344,0.0903811573886859,0.687292549292817,0.910574737958827,0.62658930840152,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Centrosomal protein 135 OS=Rattus norvegicus (Rat) OX=10116 GN=C",143090576,1140,133305.203125,5199297
"sp|P82471|GNAQ_RAT",0,3,3,NA,4.71782982366982,4.75356431616916,NA,NA,-0.035734492499345,NA,NA,0.36033217976174,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Guanine nucleotide-binding protein G(q) subunit alpha OS=Rattus",143081419,359,42117.29296875,219093
"tr|D3ZMX6|D3ZMX6_RAT",0,0,2,NA,NA,4.82959982261632,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Syntrophin, beta 2 OS=Rattus norvegicus (Rat) OX=10116 GN=Sntb2",143091212,522,56490.2421875,222126
"sp|Q5I0C3|MCCA_RAT",3,3,3,4.81251363708629,4.78816188912056,4.80576728959358,0.0243517479657331,0.00674634749270986,-0.0176054004730233,0.458925187425489,0.833756363861294,0.58806737080225,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial OS=",143082703,715,79279.3515625,229093
"tr|F1LWF2|F1LWF2_RAT",1,1,0,4.71728981450143,4.66490768499775,NA,0.0523821295036839,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Doublecortin-like kinase 3 OS=Rattus norvegicus (Rat) OX=10116 G",143095580,807,89937.78125,228443
"sp|Q5M7U6|ARP2_RAT",2,3,3,4.7902681061903,4.83295993630452,4.72050681566974,-0.0426918301142161,0.0697612905205647,0.112453120634781,0.448876122545428,0.237318851155745,0.0602246667898364,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Actin-related protein 2 OS=Rattus norvegicus (Rat) OX=10116 GN=A",143082771,394,44705.21875,222975
"tr|F1LR12|F1LR12_RAT",2,1,0,4.77997756849596,4.5276474682489,NA,0.252330100247054,NA,NA,0.558166755330891,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Calponin-homology (CH) domain-containing protein OS=Rattus norve",143095207,2425,261085.125,5199786
"sp|Q8VH46|AFAP1_RAT",1,1,0,4.62922715607086,4.72585266048991,NA,-0.0966255044190456,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Actin filament-associated protein 1 OS=Rattus norvegicus (Rat) O",143085178,731,80701.5859375,216047
"sp|P62747|RHOB_RAT",1,3,3,4.59191735484906,4.75103096007425,4.7682014502862,-0.159113605225184,-0.176284095437131,-0.0171704902119467,0.0109326287949345,0.00764613536536428,0.531123243218631,-1,-1,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Rho-related GTP-binding protein RhoB OS=Rattus norvegicus (Rat)",143081180,196,22109.125,86797
"tr|D3ZH46|D3ZH46_RAT",2,1,0,4.74866186123309,4.7363447420883,NA,0.0123171191447868,NA,NA,0.094857607044778,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Inhibitor of Bruton tyrosine kinase OS=Rattus norvegicus (Rat) O",143090444,1350,149440.85820215,49659325
"tr|G3V765|G3V765_RAT",1,2,2,4.78034084358115,4.74473009890913,4.65309306741464,0.035610744672022,0.12724777616651,0.0916370314944883,0.848669326101246,0.520069650137451,0.565443136194843,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","SH3 domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143096893,2029,230971.375,5198658
"tr|M0R884|M0R884_RAT",0,0,1,NA,NA,4.7048012523403,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Uncharacterized protein OS=Rattus norvegicus (Rat) OX=10116 GN=C",143097736,513,58610.973022626,49663319
"tr|D3ZYT3|D3ZYT3_RAT",0,1,0,NA,4.60672223167777,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Hypothetical protein LOC680039 OS=Rattus norvegicus (Rat) OX=101",143092674,1399,154427.703125,5218794
"tr|Q6AYH8|Q6AYH8_RAT",2,0,0,4.75325591836468,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Similar to RIKEN cDNA 1700088E04 OS=Rattus norvegicus (Rat) OX=1",143099235,216,24632.712890625,218672
"tr|D4A7P4|D4A7P4_RAT",1,0,0,4.66539284044726,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Olfactory receptor OS=Rattus norvegicus (Rat) OX=10116 GN=Olr141",143093840,312,34950.916038678,49660192
"tr|M0R4N0|M0R4N0_RAT",0,0,1,NA,NA,4.7418444985069,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Olfactory receptor OS=Rattus norvegicus (Rat) OX=10116 GN=Olr782",143097300,312,35641.51171875,5634820
"tr|A0A0G2JTF5|A0A0G2JTF5_RAT",0,1,1,NA,4.70949101858031,4.72795293157195,NA,NA,-0.0184619129916301,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Ubiquitinyl hydrolase 1 OS=Rattus norvegicus (Rat) OX=10116 GN=U",143086327,2891,330183.05143516,49655137
"tr|Q6VPP3|Q6VPP3_RAT",0,0,1,NA,NA,4.77291580225099,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","VWFA domain-containing protein OS=Rattus norvegicus (Rat) OX=101",143099456,923,101794.1484375,5624794
"sp|Q8K4Y5|LGI1_RAT",0,3,1,NA,4.81893868719489,4.70568852479211,NA,NA,0.11325016240278,NA,NA,0.634306395054981,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Leucine-rich glioma-inactivated protein 1 OS=Rattus norvegicus (",143085098,557,63687.42578125,215215
"sp|Q66HC5|NUP93_RAT",3,1,0,4.82698452390649,4.7184569930374,NA,0.108527530869091,NA,NA,0.375083766831497,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Nuclear pore complex protein Nup93 OS=Rattus norvegicus (Rat) OX",143083985,819,93243.40625,234949
"tr|Q6AXW2|Q6AXW2_RAT",0,1,1,NA,4.6610810231971,4.73426565907567,NA,NA,-0.0731846358785706,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RCG25684, isoform CRA_a OS=Rattus norvegicus (Rat) OX=10116 GN=T",143099193,352,39447.14453125,229936
"tr|D3ZJ91|D3ZJ91_RAT",1,0,0,4.82339365270941,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","DDHD domain-containing 2 OS=Rattus norvegicus (Rat) OX=10116 GN=",143090739,699,79520.65332906,19345535
"sp|D3ZHH1|DLL4_RAT",1,1,0,4.56502147710552,4.56767449782301,NA,-0.00265302071748952,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Delta-like protein 4 OS=Rattus norvegicus (Rat) OX=10116 GN=Dll4",143078470,686,74911.640625,5199230
"tr|A0A0G2K0Z9|A0A0G2K0Z9_RAT",2,0,0,4.88336049792477,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","NOP14 nucleolar protein OS=Rattus norvegicus (Rat) OX=10116 GN=N",143087212,862,98454.5859375,5195825
"sp|O54735|PDE5A_RAT",0,1,0,NA,4.67279678533106,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","cGMP-specific 3',5'-cyclic phosphodiesterase OS=Rattus norvegicu",143078969,833,94495.5,220335
"tr|D3ZGV3|D3ZGV3_RAT",1,0,0,4.66693476163702,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","NTF2 domain-containing protein OS=Rattus norvegicus (Rat) OX=101",143090409,441,51239.185235188,49659315
"sp|P70541|EI2BG_RAT",1,2,0,4.79180464784573,4.52850006505741,NA,0.263304582788324,NA,NA,0.121192048864964,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Translation initiation factor eIF-2B subunit gamma OS=Rattus nor",143081334,452,50403.0546875,236852
"tr|F1LX28|F1LX28_RAT",0,3,1,NA,4.71877975899776,4.70427526541966,NA,NA,0.0145044935780998,NA,NA,0.882402200829631,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Acyl-CoA thioesterase 11 OS=Rattus norvegicus (Rat) OX=10116 GN=",143095637,594,67087.510592864,49661247
"tr|Q5U2Z4|Q5U2Z4_RAT",3,0,0,5.03626981610748,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Nuclear factor kappa B subunit 2 OS=Rattus norvegicus (Rat) OX=1",143099018,898,96678.890625,213010
"tr|Q8CHM6|Q8CHM6_RAT",1,0,0,4.7552726053405,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Ankyrin repeat and SOCS box protein 17 OS=Rattus norvegicus (Rat",143099554,295,34428.32421875,212273
"tr|D4AD58|D4AD58_RAT",1,0,1,4.7643767044457,NA,4.70113446735821,NA,0.0632422370874908,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Electron transfer flavoprotein regulatory factor 1 OS=Rattus nor",143094639,86,10398.60546875,5196787
"tr|D3ZR49|D3ZR49_RAT",0,1,1,NA,4.58591723519242,4.54564368424697,NA,NA,0.0402735509454546,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","alpha-1,2-Mannosidase OS=Rattus norvegicus (Rat) OX=10116 GN=Man",143091629,640,72667.328921721,49659603
"sp|Q63803|GNAS1_RAT",0,3,3,NA,4.71185517156455,4.77725420340321,NA,NA,-0.0653990318386564,NA,NA,0.421209621953712,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Guanine nucleotide-binding protein G(s) subunit alpha isoforms X",143083774,1144,122810.03125,234683
"sp|O70199|UGDH_RAT",3,1,0,4.75219247954285,4.62022792196598,NA,0.131964557576866,NA,NA,0.437208667384152,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","UDP-glucose 6-dehydrogenase OS=Rattus norvegicus (Rat) OX=10116",143079045,493,54857.2734375,212920
"tr|F1LP26|F1LP26_RAT",1,1,0,4.76495766985664,4.50628408527446,NA,0.258673584582178,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Shroom family member 3 OS=Rattus norvegicus (Rat) OX=10116 GN=Sh",143095128,1987,216039.61643975,49660728
"sp|P0C6S7|ANS1B_RAT",0,0,1,NA,NA,4.73403734907343,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Ankyrin repeat and sterile alpha motif domain-containing protein",143079627,1260,139120.09375,5209382
"sp|P40146|ADCY8_RAT",0,1,1,NA,4.85238985793916,4.5177950268516,NA,NA,0.334594831087567,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Adenylate cyclase type 8 OS=Rattus norvegicus (Rat) OX=10116 GN=",143080618,1248,139733.890625,218850
"tr|D3ZGJ3|D3ZGJ3_RAT",0,0,1,NA,NA,4.71742357770827,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zinc finger and BTB domain containing 37 (Predicted) OS=Rattus n",143090364,504,56017.6328125,229200
